root_id,group,message_depth,message_id,from,to,date,subject,message_body,nchar_fulltext,nchar_body,nchar_log,nchar_code,nchar_quot,group1,group2,group3,group4,stratum,from_trees,text,id,cleaned_text
<WqJbpar1sH7aH2S0@example.com>,gmane.ietf.dhc,0.0,<WqJbpar1sH7aH2S0@example.com>,W64AiOWfIJ94W3q+@example.com,BnQOIRG4RROCY+Up@example.com,2009-09-28 19:07:23+00:00,draft-ietf-dhc-dhcpv6-netboot-05,"I would like to see this draft advance to enable us to have everything needed in implementing IPv6 PXE boot. Thanks,

 <gmane_tag_closing> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>",352.0,224.0,0.0,0.0,0.0,ietf,dhc,,,0,True,"<span style=""background-color: #e8baba;"">draft-ietf-dhc-dhcpv6-netboot-05</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">I would like to see this draft advance to enable us to have everything needed in implementing IPv6 PXE boot. Thanks,<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br>   </span>",43,"draft-ietf-dhc-dhcpv6-netboot-05 
 I would like to see this draft advance to enable us to have everything needed in implementing IPv6 PXE boot. Thanks,

 <closing>   "
</5o9QLoSnabuBX8u@example.com>,gmane.org.user-groups.mlug.main,1.0,<x8f8A9ESw1LO6a9C@example.com>,Jka4AxYTJ3njFtqD@example.com,,2003-06-27 16:11:16+10:00,Re: What is the topic(s) for tonight's meeting?,"<gmane_tag_quotation_marker> <gmane_tag_quotation> Gawain Lynch is giving an advanced talk on TCP/IP and firewalling with
iptables.

 <gmane_tag_personal_signature>",198.0,164.0,0.0,0.0,103.0,org,user-groups,mlug,main,0,True,"<span style=""background-color: #e8baba;"">Re: What is the topic(s) for tonight's meeting?</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> Gawain Lynch is giving an advanced talk on TCP/IP and firewalling with<br>iptables.<br><br> </span>",44,"Re: What is the topic(s) for tonight's meeting? 
  <quotation> Gawain Lynch is giving an advanced talk on TCP/IP and firewalling with
iptables.

 "
<YbZSKg6C4yCCDOQI@example.com>,gmane.comp.mathematics.sage.support,4.0,<TF0cdCruynAt+iJs@example.com>,z9dXLqp4m/4kdo9c@example.com,+/JCFVirvEA2C0lK@example.com,2008-11-26 01:08:13+01:00,"Re: [sage-support] Re: how to pass a symbolic function
 to python, maxima etc?","<gmane_tag_salutation> both your guesses are absolutely correct. I am surprised that no one has 
asked for it before. It is so convenient to use Sage's symbolic power to 
solve systems of equations and then use the solution in a numerical 
model. In particular, I would like to apply the solutions to arrays of 
data (e.g. time series). It could also be done by a loop, but numpy is a 
lot faster for that. The use of whole arrays for computations is what 
Matlab used to pride itself with, before Fortran got this capability.
I hope that others will find this useful, too.

Thanks for pushing this a bit further.

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_quotation> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator>",2044.0,770.0,0.0,0.0,1068.0,comp,mathematics,sage,support,11,True,"<span style=""background-color: #e8baba;"">Re: [sage-support] Re: how to pass a symbolic function
 to python, maxima etc?</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""></span><span style=""background-color: #edebeb;color: #999999;"">salutation</span><span style=""background-color: #e8baba;""><br> both your guesses are absolutely correct. I am surprised that no one has <br>asked for it before. It is so convenient to use Sage's symbolic power to <br>solve systems of equations and then use the solution in a numerical <br>model. In particular, I would like to apply the solutions to arrays of <br>data (e.g. time series). It could also be done by a loop, but numpy is a <br>lot faster for that. The use of whole arrays for computations is what <br>Matlab used to pride itself with, before Fortran got this capability.<br>I hope that others will find this useful, too.<br><br>Thanks for pushing this a bit further.<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br>  </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br>   </span>",45,"Re: [sage-support] Re: how to pass a symbolic function
 to python, maxima etc? 
 <salutation> both your guesses are absolutely correct. I am surprised that no one has 
asked for it before. It is so convenient to use Sage's symbolic power to 
solve systems of equations and then use the solution in a numerical 
model. In particular, I would like to apply the solutions to arrays of 
data (e.g. time series). It could also be done by a loop, but numpy is a 
lot faster for that. The use of whole arrays for computations is what 
Matlab used to pride itself with, before Fortran got this capability.
I hope that others will find this useful, too.

Thanks for pushing this a bit further.

 <closing>  <quotation>   "
,gmane.comp.lib.vtk.user,,<6cunvi$x9RxRemRxKYTrNJH@example.com>,eoQtL1B9DgRBrXi7@example.com,"yWafxFZLPtPF7aK/@example.com,n+zY4uab4Di/uzSD@example.com",2007-11-06 13:06:47-05:00,Re: Re: OK so does ANYONE use the vtkImageTracerWidget?,"okay, here is a bit more... to set up the
vtkcontourWidget to work with a vtkImageActor:

 <gmane_tag_raw_code> <gmane_tag_quotation> and for completeness, heres the answer to the
homework which shows how to associate line topology
with points...

 <gmane_tag_closing> <gmane_tag_raw_code> <gmane_tag_patch> <gmane_tag_raw_code> <gmane_tag_patch> <gmane_tag_raw_code> <gmane_tag_quotation> <gmane_tag_visual_separator> <gmane_tag_mua_signature>",6057.0,444.0,0.0,1188.0,4339.0,comp,lib,vtk,user,dev1,False,"<span style=""background-color: #e8baba;"">Re: Re: OK so does ANYONE use the vtkImageTracerWidget?</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">okay, here is a bit more... to set up the<br>vtkcontourWidget to work with a vtkImageActor:<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> and for completeness, heres the answer to the<br>homework which shows how to associate line topology<br>with points...<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br>  </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br>  </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br>  </span>",46,"Re: Re: OK so does ANYONE use the vtkImageTracerWidget? 
 okay, here is a bit more... to set up the
vtkcontourWidget to work with a vtkImageActor:

 <raw_code> <quotation> and for completeness, heres the answer to the
homework which shows how to associate line topology
with points...

 <closing> <raw_code>  <raw_code>  <raw_code> <quotation>  "
<54f5pl2zy8vBBNt6@example.com>,gmane.comp.python.numeric.general,2.0,<HlLyN+ZU8XDHQXP0@example.com>,H7UX7QFakplPxgC4@example.com,,2006-11-13 14:25:41-08:00,Re: memmap working?,"Not sure. When I run ""top"" I see the line
Memory: 6016M real, 2895M free, 4174M swap in use, 2427M swap free

Its the second number that drops like a rock. Plus, it never comes back 
until I quit the program. This is a great way to turn my machine into a 
nice desk ornament!

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_quotation> <gmane_tag_visual_separator> <gmane_tag_mua_signature>",1848.0,403.0,0.0,0.0,1189.0,comp,python,numeric,general,10,True,"<span style=""background-color: #e8baba;"">Re: memmap working?</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">Not sure. When I run ""top"" I see the line<br>Memory: 6016M real, 2895M free, 4174M swap in use, 2427M swap free<br><br>Its the second number that drops like a rock. Plus, it never comes back <br>until I quit the program. This is a great way to turn my machine into a <br>nice desk ornament!<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br>  </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br>  </span>",47,"Re: memmap working? 
 Not sure. When I run ""top"" I see the line
Memory: 6016M real, 2895M free, 4174M swap in use, 2427M swap free

Its the second number that drops like a rock. Plus, it never comes back 
until I quit the program. This is a great way to turn my machine into a 
nice desk ornament!

 <closing>  <quotation>  "
<z7pQfOsvzWqsvXhE@example.com>,gmane.os.freebsd.devel.gnome,1.0,<foq21+BfK2yuz4kf@example.com>,htdoSLKBhcozMNTG@example.com,,2003-09-21 19:47:24-04:00,"Re: make install clean for Gnome-2 fails with configure: error: You
	need PTLib's header files to build GnomeMeeting","stacey, use portupgrade.

follow the directions that joe, i, and others have told you.

what you're trying *will not work*.

 <gmane_tag_raw_code> <gmane_tag_log_data> <gmane_tag_closing> <gmane_tag_quotation> <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_raw_code> <gmane_tag_visual_separator> <gmane_tag_mua_signature>",70335.0,345.0,39.0,153.0,69549.0,os,freebsd,devel,gnome,0,True,"<span style=""background-color: #e8baba;"">Re: make install clean for Gnome-2 fails with configure: error: You
	need PTLib's header files to build GnomeMeeting</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">stacey, use portupgrade.<br><br>follow the directions that joe, i, and others have told you.<br><br>what you're trying *will not work*.<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br>   </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br>  </span>",48,"Re: make install clean for Gnome-2 fails with configure: error: You
	need PTLib's header files to build GnomeMeeting 
 stacey, use portupgrade.

follow the directions that joe, i, and others have told you.

what you're trying *will not work*.

 <raw_code> <log_data> <closing> <quotation>   <raw_code>  "
<JdZruo/nNyMA4iRs@example.com>,gmane.comp.version-control.subversion.subclipse.user,2.0,<ITsPRKsFc7gCoAqO@example.com>,Vt2fuwfHfWfWqzpj@example.com,0O/tBWXNhL7wCD3+@example.com,2007-02-22 10:47:08-06:00,Re: Unable to create this part ... Graphic is disposed,"<gmane_tag_quotation_marker> <gmane_tag_quotation> 	It's funny... after I posted the message, I realized I'd done so very 
quickly, and without really reading everything.  Since you and others on this 
list are so quick to reply (much, much faster than ANY other mailing list I'm 
on), I think it sorda got engrained into my brain: ""something's wrong with 
Eclipse?  Post to users@subclipse!""  

	Sadly, the guys that work on PHPEclipse seem to have disappeared, or at least 
are disregarding notices from any sort of list or forum associated with their 
product.  On the bright side, though, I stopped & restared Eclipse, and all 
is good now.  Thanks for the lightning-fast response, as always.  :) 
 <gmane_tag_visual_separator> <gmane_tag_personal_signature>",1330.0,762.0,0.0,0.0,586.0,comp,version-control,subversion,subclipse,11,True,"<span style=""background-color: #e8baba;"">Re: Unable to create this part ... Graphic is disposed</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> 	It's funny... after I posted the message, I realized I'd done so very <br>quickly, and without really reading everything.  Since you and others on this <br>list are so quick to reply (much, much faster than ANY other mailing list I'm <br>on), I think it sorda got engrained into my brain: ""something's wrong with <br>Eclipse?  Post to users@subclipse!""  <br><br>	Sadly, the guys that work on PHPEclipse seem to have disappeared, or at least <br>are disregarding notices from any sort of list or forum associated with their <br>product.  On the bright side, though, I stopped & restared Eclipse, and all <br>is good now.  Thanks for the lightning-fast response, as always.  :) <br>  </span>",49,"Re: Unable to create this part ... Graphic is disposed 
  <quotation> 	It's funny... after I posted the message, I realized I'd done so very 
quickly, and without really reading everything.  Since you and others on this 
list are so quick to reply (much, much faster than ANY other mailing list I'm 
on), I think it sorda got engrained into my brain: ""something's wrong with 
Eclipse?  Post to users@subclipse!""  

	Sadly, the guys that work on PHPEclipse seem to have disappeared, or at least 
are disregarding notices from any sort of list or forum associated with their 
product.  On the bright side, though, I stopped & restared Eclipse, and all 
is good now.  Thanks for the lightning-fast response, as always.  :) 
  "
<DeMIHNvr0DaU38OG@example.com>,gmane.comp.gis.geowanking,3.0,<JEz48GhKCKrO8TaA@example.com>,3xuvi+Lz/ejlgaXZ@example.com,zQiSNCXfTU34Q+Vy@example.com,2008-11-24 13:09:02-05:00,"Re: Can someone share a specification format for
	a	mapping project","XML for Image and map Annotation is still a ""skunk works""  
specification. WMC is widely implemented in software such as  
openlayers. OWC is pretty new, so less implementation right now, but  
will probably be adopted by most of the WMC implementers.
 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_quotation_marker> <gmane_tag_quotation>",2472.0,363.0,0.0,0.0,2211.0,comp,gis,geowanking,,10,True,"<span style=""background-color: #e8baba;"">Re: Can someone share a specification format for
	a	mapping project</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">XML for Image and map Annotation is still a ""skunk works""  <br>specification. WMC is widely implemented in software such as  <br>openlayers. OWC is pretty new, so less implementation right now, but  <br>will probably be adopted by most of the WMC implementers.<br>    </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br></span>",50,"Re: Can someone share a specification format for
	a	mapping project 
 XML for Image and map Annotation is still a ""skunk works""  
specification. WMC is widely implemented in software such as  
openlayers. OWC is pretty new, so less implementation right now, but  
will probably be adopted by most of the WMC implementers.
    <quotation>"
<000001c42937$637db7a0$0b02010a@atesz>,gmane.comp.db.postgresql.sql,1.0,<EH+fFt/7aEdsTyH1@example.com>,nt9ZGlrgJQBM8LIL@example.com,,2004-04-29 15:34:13-04:00,Re: Multi ordered select and indexing,"<gmane_tag_quotation_marker> <gmane_tag_quotation> This is the wrong way to go about it.  A useful descending-order opclass
simply rearranges the logical relationships of the standard comparison
operators.  You do need a new comparison function, but nothing else:

 <gmane_tag_raw_code> <gmane_tag_patch> <gmane_tag_raw_code> Now you can just use ASC/DESC in your ORDER BY ...

 <gmane_tag_closing> <gmane_tag_log_data> <gmane_tag_mua_signature>",1167.0,445.0,73.0,308.0,422.0,comp,db,postgresql,sql,1,True,"<span style=""background-color: #e8baba;"">Re: Multi ordered select and indexing</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> This is the wrong way to go about it.  A useful descending-order opclass<br>simply rearranges the logical relationships of the standard comparison<br>operators.  You do need a new comparison function, but nothing else:<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br>  </span><span style=""background-color: #edebeb;color: #999999;"">code</span><span style=""background-color: #e8baba;""><br> Now you can just use ASC/DESC in your ORDER BY ...<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> </span>",51,"Re: Multi ordered select and indexing 
  <quotation> This is the wrong way to go about it.  A useful descending-order opclass
simply rearranges the logical relationships of the standard comparison
operators.  You do need a new comparison function, but nothing else:

 <raw_code>  <raw_code> Now you can just use ASC/DESC in your ORDER BY ...

 <closing> <log_data> "
<ZIF+xjXGVFH98Ex+@example.com>,gmane.linux.debian.devel.ocaml,1.0,<20030414100639.GA9121@iliana>,6BD0ABwV4xm8NkAp@example.com,,2003-04-14 12:06:39+02:00,Re: status update?,"<gmane_tag_quotation_marker> <gmane_tag_quotation> Ok, it's time for the monday mini-freeze status again.

Nothing has changed since then, sadly, i have sent a follow up to the
bug report, but i doubt it will help.

Our packages are still, as far i can see, olden up by postgresql and
libvorbis. I believe that the postgresql situation will be fixed nextly,
as the maintainer is actively working on it, still there may be
dependency on perl 5.8 and such, which may block it even if it becomes a
valid candidate.

The libvorbis is more murky, i attach here a partial dependency check,
but it is is not complete and tied in with many really broken packages,
including the new KDE, so i have no hope for a quick solution.

I only see 4 solutions for us going forward :

  o We stop the mini-freeze and don't care about testing anymore.

  o I upload my ocaml-3.06 package, which altough it is not yet the real
    one i wanted, will enter testing because nothing is holding it, and
    with it will go most of the libraries and executable packages.

  o I work more on the ocaml-3.06 package, and do true binary separation
    and parallel installation. I don't really have time for it though.

  o You and Jerome rebuild ocamlsdl and libpgsql with a system
    consisting of testing + ocaml 3.06 packages. This gets uploaded to
    unstable (little breakage of sid maybe, but it should not be long)
 <gmane_tag_log_data>     testing-updates in consideration, but we could make a fuss about it
    so that it get manually included. We upload this with priority high,
    so it needs only two days or such. Or maybe Stefano's woody
    backports will do also.

I don't know how you feel about this, but i guess the fourth solution
seems the easier on (at least for me :))). What do you (Stefano and
Jerome) think about this ? I guess ocamlsdl is buildable in testing, but
what about libpgsql-ocaml ? Will it work with the older postgresql ?

I can do NMU's if you like.

 <gmane_tag_closing>",2113.0,1987.0,70.0,0.0,127.0,linux,debian,devel,ocaml,1,True,"<span style=""background-color: #e8baba;"">Re: status update?</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> Ok, it's time for the monday mini-freeze status again.<br><br>Nothing has changed since then, sadly, i have sent a follow up to the<br>bug report, but i doubt it will help.<br><br>Our packages are still, as far i can see, olden up by postgresql and<br>libvorbis. I believe that the postgresql situation will be fixed nextly,<br>as the maintainer is actively working on it, still there may be<br>dependency on perl 5.8 and such, which may block it even if it becomes a<br>valid candidate.<br><br>The libvorbis is more murky, i attach here a partial dependency check,<br>but it is is not complete and tied in with many really broken packages,<br>including the new KDE, so i have no hope for a quick solution.<br><br>I only see 4 solutions for us going forward :<br><br>  o We stop the mini-freeze and don't care about testing anymore.<br><br>  o I upload my ocaml-3.06 package, which altough it is not yet the real<br>    one i wanted, will enter testing because nothing is holding it, and<br>    with it will go most of the libraries and executable packages.<br><br>  o I work more on the ocaml-3.06 package, and do true binary separation<br>    and parallel installation. I don't really have time for it though.<br><br>  o You and Jerome rebuild ocamlsdl and libpgsql with a system<br>    consisting of testing + ocaml 3.06 packages. This gets uploaded to<br>    unstable (little breakage of sid maybe, but it should not be long)<br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br>     testing-updates in consideration, but we could make a fuss about it<br>    so that it get manually included. We upload this with priority high,<br>    so it needs only two days or such. Or maybe Stefano's woody<br>    backports will do also.<br><br>I don't know how you feel about this, but i guess the fourth solution<br>seems the easier on (at least for me :))). What do you (Stefano and<br>Jerome) think about this ? I guess ocamlsdl is buildable in testing, but<br>what about libpgsql-ocaml ? Will it work with the older postgresql ?<br><br>I can do NMU's if you like.<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br></span>",52,"Re: status update? 
  <quotation> Ok, it's time for the monday mini-freeze status again.

Nothing has changed since then, sadly, i have sent a follow up to the
bug report, but i doubt it will help.

Our packages are still, as far i can see, olden up by postgresql and
libvorbis. I believe that the postgresql situation will be fixed nextly,
as the maintainer is actively working on it, still there may be
dependency on perl 5.8 and such, which may block it even if it becomes a
valid candidate.

The libvorbis is more murky, i attach here a partial dependency check,
but it is is not complete and tied in with many really broken packages,
including the new KDE, so i have no hope for a quick solution.

I only see 4 solutions for us going forward :

  o We stop the mini-freeze and don't care about testing anymore.

  o I upload my ocaml-3.06 package, which altough it is not yet the real
    one i wanted, will enter testing because nothing is holding it, and
    with it will go most of the libraries and executable packages.

  o I work more on the ocaml-3.06 package, and do true binary separation
    and parallel installation. I don't really have time for it though.

  o You and Jerome rebuild ocamlsdl and libpgsql with a system
    consisting of testing + ocaml 3.06 packages. This gets uploaded to
    unstable (little breakage of sid maybe, but it should not be long)
 <log_data>     testing-updates in consideration, but we could make a fuss about it
    so that it get manually included. We upload this with priority high,
    so it needs only two days or such. Or maybe Stefano's woody
    backports will do also.

I don't know how you feel about this, but i guess the fourth solution
seems the easier on (at least for me :))). What do you (Stefano and
Jerome) think about this ? I guess ocamlsdl is buildable in testing, but
what about libpgsql-ocaml ? Will it work with the older postgresql ?

I can do NMU's if you like.

 <closing>"
<QsY6FS4bGrAHvVZl@example.com>,gmane.comp.lib.glibc.alpha,3.0,<IleP7BowLypPQwdA@example.com>,7TJ14ch0LxfsBKCA@example.com,,2004-01-06 00:50:07+00:00,Re: Building binutils/gcc/glibc -,"<gmane_tag_quotation_marker> <gmane_tag_quotation> That thread hardly seems to justify not using the existing POSIXLY_CORRECT
variable to control this.  Indeed the situation of rejecting ""head -1""  
seems perfectly to fit the description in
<http://mail.gnu.org/archive/html/bug-coreutils/2003-09/msg00094.html> -
""people are welcome to enable POSIXLY_CORRECT, but few should want to,
because doing so disables useful behavior"" - ""head -1"" is the useful
behavior in question and few want to disable it.  Indeed I cannot see a
requirement in POSIX at all to reject ""head -1"" (unlike cases where
obsolescent usage used + to introduce options, which must be treated as
 <gmane_tag_log_data> <gmane_tag_visual_separator> <gmane_tag_personal_signature>",917.0,747.0,38.0,0.0,216.0,comp,lib,glibc,alpha,11,True,"<span style=""background-color: #e8baba;"">Re: Building binutils/gcc/glibc -</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> That thread hardly seems to justify not using the existing POSIXLY_CORRECT<br>variable to control this.  Indeed the situation of rejecting ""head -1""  <br>seems perfectly to fit the description in<br></span><span style=""background-color: #edebeb;color: #999999;"">http://mail.gnu.org/archive/html/bug-coreutils/2003-09/msg00094.html</span><span style=""background-color: #e8baba;""><br> -<br>""people are welcome to enable POSIXLY_CORRECT, but few should want to,<br>because doing so disables useful behavior"" - ""head -1"" is the useful<br>behavior in question and few want to disable it.  Indeed I cannot see a<br>requirement in POSIX at all to reject ""head -1"" (unlike cases where<br>obsolescent usage used + to introduce options, which must be treated as<br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br>  </span>",53,"Re: Building binutils/gcc/glibc - 
  <quotation> That thread hardly seems to justify not using the existing POSIXLY_CORRECT
variable to control this.  Indeed the situation of rejecting ""head -1""  
seems perfectly to fit the description in
<http://mail.gnu.org/archive/html/bug-coreutils/2003-09/msg00094.html> -
""people are welcome to enable POSIXLY_CORRECT, but few should want to,
because doing so disables useful behavior"" - ""head -1"" is the useful
behavior in question and few want to disable it.  Indeed I cannot see a
requirement in POSIX at all to reject ""head -1"" (unlike cases where
obsolescent usage used + to introduce options, which must be treated as
 <log_data>  "
,gmane.linux.mandrake.cooker.devel,,<IrCC03aa1vBKSjsH@example.com>,revTLRQDcxHE1X6a@example.com,,2003-09-13 17:35:47+02:00,[Bug 5629] [apache2-mod_python] Cannot connect to apache2 when apache2-mod_python installed,"http://qa.mandrakesoft.com/show_bug.cgi?id=5629


 <gmane_tag_quotation_marker> <gmane_tag_tabular> <gmane_tag_quotation_marker> Please refer to: 
 
http://qa.mandrakesoft.com/show_bug.cgi?id=5631 
 
 

 <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_tabular> can be made.  For instance,  service httpd extendedstatus will not work, as it
cannot connect to localhost:

 <gmane_tag_log_data> It makes no difference if this line is manually added to httpd2.conf:
 <gmane_tag_log_data> Removal of mod_python and restarting apache2 allows apache to accept connections.",1321.0,583.0,169.0,0.0,127.0,linux,mandrake,cooker,devel,dev1,False,"<span style=""background-color: #e8baba;"">[Bug 5629] [apache2-mod_python] Cannot connect to apache2 when apache2-mod_python installed</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;"">http://qa.mandrakesoft.com/show_bug.cgi?id=5629<br><br><br>  </span><span style=""background-color: #edebeb;color: #999999;"">tabular</span><span style=""background-color: #e8baba;""><br>  Please refer to: <br> <br>http://qa.mandrakesoft.com/show_bug.cgi?id=5631 <br> <br> <br><br>   </span><span style=""background-color: #edebeb;color: #999999;"">tabular</span><span style=""background-color: #e8baba;""><br> can be made.  For instance,  service httpd extendedstatus will not work, as it<br>cannot connect to localhost:<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> It makes no difference if this line is manually added to httpd2.conf:<br> </span><span style=""background-color: #edebeb;color: #999999;"">log</span><span style=""background-color: #e8baba;""><br> Removal of mod_python and restarting apache2 allows apache to accept connections.</span>",54,"[Bug 5629] [apache2-mod_python] Cannot connect to apache2 when apache2-mod_python installed 
 http://qa.mandrakesoft.com/show_bug.cgi?id=5629


  <tabular>  Please refer to: 
 
http://qa.mandrakesoft.com/show_bug.cgi?id=5631 
 
 

   <tabular> can be made.  For instance,  service httpd extendedstatus will not work, as it
cannot connect to localhost:

 <log_data> It makes no difference if this line is manually added to httpd2.conf:
 <log_data> Removal of mod_python and restarting apache2 allows apache to accept connections."
<Nc+z5zCA8arA7rGR@example.com>,gmane.network.jabber.py-transports,0.0,<Nc+z5zCA8arA7rGR@example.com>,8yliZvsKxa/UWWdV@example.com,,2006-06-20 18:45:35+04:00,Delay,"<gmane_tag_salutation> There is a strange bug in PyICQ-t. I observe quite a long delay (about
10 sec.) between receiving a message by a jabber server and
retransmitting it to the ICQ server. However, it relays messages back
(from ICQ to Jabber) much faster. In addition, sending a message from
 <gmane_tag_mua_signature> Why does PyICQ-t work so strange? I tried both 0.7b and SVN.

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_personal_signature>",438.0,463.0,0.0,0.0,0.0,network,jabber,py-transports,,1,True,"<span style=""background-color: #e8baba;"">Delay</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""></span><span style=""background-color: #edebeb;color: #999999;"">salutation</span><span style=""background-color: #e8baba;""><br> There is a strange bug in PyICQ-t. I observe quite a long delay (about<br>10 sec.) between receiving a message by a jabber server and<br>retransmitting it to the ICQ server. However, it relays messages back<br>(from ICQ to Jabber) much faster. In addition, sending a message from<br>  Why does PyICQ-t work so strange? I tried both 0.7b and SVN.<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">closing</span><span style=""background-color: #e8baba;""><br>  </span>",55,"Delay 
 <salutation> There is a strange bug in PyICQ-t. I observe quite a long delay (about
10 sec.) between receiving a message by a jabber server and
retransmitting it to the ICQ server. However, it relays messages back
(from ICQ to Jabber) much faster. In addition, sending a message from
  Why does PyICQ-t work so strange? I tried both 0.7b and SVN.

 <closing>  "
<CCVEFwE8X+l67g2/@example.com>,gmane.comp.horde.kronolith,1.0,<Vrkblmt1WLhwQK6d@example.com>,yUOgg2NcKFIFmQde@example.com,KXuYh/HPdVeIquZ5@example.com,2008-08-20 12:20:11+02:00,Re: Webdav working?,"<gmane_tag_quotation_marker> <gmane_tag_quotation> Where? Left from your calendar in which interface?

 <gmane_tag_quotation> It is.

Jan.

 <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>",808.0,250.0,0.0,0.0,478.0,comp,horde,kronolith,,0,True,"<span style=""background-color: #e8baba;"">Re: Webdav working?</span> <br> <hr size=""2""> <span style=""background-color: #e8baba;""> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> Where? Left from your calendar in which interface?<br><br> </span><span style=""background-color: #edebeb;color: #999999;"">quotation</span><span style=""background-color: #e8baba;""><br> It is.<br><br>Jan.<br><br>    </span>",56,"Re: Webdav working? 
  <quotation> Where? Left from your calendar in which interface?

 <quotation> It is.

Jan.

    "
